huc12,tohuc,name,areasqkm,states,sum.ras_crp_18_2012_50m,sum.ras_crp_18_2013_50m,sum.ras_crp_18_2014_50m,sum.ras_crp_18_2015_50m,sum.ras_crp_18_2016_50m,sum.ras_crp_18_2017_50m,sum.ras_crp_18_2018_50m,sum.ras_crp_18_2019_50m,sum.ras_crp_18_2020_50m,sum.ras_crp_18_2021_50m,sum.ras_crp_18_2022_50m
071200010304,071200010305,Headwaters Stock Ditch,58.79,IN,11789.6298828125,11789.6298828125,12637.6298828125,9518.1005859375,9518.1005859375,9560.1005859375,6544.10107421875,6538,6538,6538,6520
051201070101,051201070103,Headwaters Turkey Creek,49.73,IN,11444,11286,9348,9506,9518,9336,9014,8528,8382,8370,8352
051202060306,051202060309,Millstone Creek-Sand Creek,72.39,IN,9160.9599609375,10430.9599609375,10065.9599609375,10388.9599609375,23714.9609375,10528.9599609375,9270.9599609375,9762.9599609375,9288.9599609375,8877.9482421875,8151.9482421875
051201060704,051201060705,Wilson Ditch-Mill Creek,56.33,IN,8934,9268,9110,7744,7784,8708.8046875,8076.80517578125,7438.9296875,7842.240234375,8310.240234375,8310.240234375
051201060701,051201060702,Headwaters Mill Creek,47.63,IN,2360,2360,2348,932,2196,2196,2196,2178,3758,3758,2968
051201060703,051201060704,Little Mill Creek,46.13,IN,8798.4697265625,8798.4697265625,8324.4697265625,8750.4697265625,8750.4697265625,9903.6640625,16677.6640625,16737.5390625,17034.87890625,17022.87890625,16536.87890625
051202060204,051202060205,Cooks Creek-Little Sand Creek,27.53,IN,3431.3359375,3431.3359375,3285.3359375,3443.3359375,2532,1834,1846,2168,1852,1870,1870
051202060205,051202060501,Opossum Creek-East Fork White River,54.78,IN,5718.40087890625,6028.40087890625,6198.40087890625,4886.40087890625,8206.4013671875,8528.4013671875,8686.4013671875,8528.4013671875,8370.4013671875,8454.4013671875,8454.4013671875
051201100108,051201100404,Brush Creek-Sugar Creek,42.03,IN,4070,3936,3450,4094,4094,4778,5246,5720,5720,5720,5562
071200010309,071200010310,Lake of the Woods-Yellow river,88.12,IN,12192,7708,10922,10770,8308,9078,8422,8264,6830,11052,11052
051201060801,051201060802,Walsh Ditch-Grassy Creek,91.48,IN,15054,13979.7705078125,14307.7705078125,13469.7705078125,16786.40234375,16786.40234375,16945.01171875,16499.01171875,14893.240234375,14583.240234375,15407.9951171875
051201100401,051201100402,Sanitary Ditch-Prairie Creek,57.57,IN,322,322,6,0,0,0,796,1756,1762,1762,1762
071200010408,071200010705,Marquardt Ditch-Kankakee River,40.38,IN,4746,22570,4962,4804,4804,5278,13721.86328125,13721.86328125,13721.86328125,13089.86328125,5685.86376953125
051202060305,051202060306,Panther Creek-Sand Creek,43.89,IN,8373.9609375,8689.9609375,8702.7236328125,8392.7236328125,7396.72412109375,8556.7236328125,8398.7236328125,8076.72412109375,8058.72412109375,8046.72412109375,8046.72412109375
051202011401,051202011402,Turkey Pen Creek-Honey Creek,48.01,IN,0,0,0,0,0,0,0,0,0,0,0
051201100402,051201100404,Deer Creek-Prairie Creek,70.34,IN,2150,1828,1828,1470,2904,3214,3372,3372,3372,3372,3524
051201100403,051201100404,Wolf Creek,65.8,IN,8438,6688,5668,5838,5522,4732,4574,4094,4574,4568,4410
051201100301,051201100302,Little Creek-Little Sugar Creek,65.49,IN,4112,3966,4306,3984,3984,3826,3820,3820,4768,4750,4750
051202060307,051202060308,Bear Creek,59.98,IN,17409.33203125,14871.33203125,12115.33203125,11129.33203125,12133.251953125,12076.197265625,15706.197265625,16102.197265625,16084.197265625,15526.197265625,17685.77734375
051201100405,051201100406,Withe Creek-Sugar Creek,44.12,IN,2994,2970,2988,2994,3748,3432,3724,3724,3724,3706,3694
051202060308,051202060310,Wyaloosing Creek,103.47,IN,9296.6162109375,8848.6162109375,10182.6162109375,10954.6162109375,12572.697265625,11753.7509765625,15051.458984375,15553.458984375,15553.458984375,12311.23046875,13053.650390625
071200010312,071200010502,Milner Seltenright Ditch-Yellow River,44.68,IN,3038,3220,3220,3220,1476,1294,1458,1458,1458,1458,1458
051201060802,051201060805,Headwaters Indian Creek,45.81,IN,5752,7820,7880,7242,7481.83984375,7217.83984375,25365.83984375,25839.83984375,25675.83984375,26939.83984375,26783.0859375
051202011704,051202020202,Indian Creek-White River,49.43,IN,1300,2122,2280,2280,2280,2280,2280,2280,2280,1718,1718
051201100404,051201100405,Goldsberry Creek-Sugar Creek,45.76,IN,2456,2462,2134,1982,1940,1982,1982,1788,1982,2012,2012
051202060309,051202060310,Fish Creek-Sand Creek,62.77,IN,7418,5686,5608,4958,4636,5754,5674,5984,5656,4234,3584
071200010404,071200010408,Salisbury Ditch,51.17,IN,4022,4022,4022,4022,1798,1798,1798,1798,2192,2192,2192
051201100302,051201100303,Little Sugar Creek,52.27,IN,22280.041015625,23684.041015625,23926.041015625,24066.041015625,17218.041015625,18144.041015625,17968.041015625,18114.041015625,17956.041015625,18966.041015625,18012.041015625
051202011307,051202011310,McCracken Creek,53.37,IN,692,522,668,680,364,364,364,1312,1312,1312,1312
051201100303,051201100604,Town of Linnsburg-Walnut Fork Sugar Creek,123.84,IN,18192.546875,18616.546875,19582.546875,18938.546875,18756.546875,19919.06640625,32073.06640625,32067.06640625,31903.06640625,28951.06640625,30263.06640625
051201100406,051201100407,Hazel Creek-Sugar Creek,65.42,IN,24667.474609375,25893.474609375,43287.4765625,42609.4765625,53721.4765625,65055.4765625,62431.4765625,61799.4765625,61799.4765625,63095.4765625,62549.4765625
051201100407,051201100604,Town of Garfield-Sugar Creek,32.27,IN,3210.772216796875,2238.772216796875,2881.96826171875,3198.772216796875,5822.7724609375,8932.7724609375,8950.7724609375,8950.7724609375,8950.7724609375,11004.7724609375,11262.7724609375
051201060901,051201060903,Agnew Ditch,65.74,IN,39391.14453125,29645.294921875,28435.294921875,28967.294921875,33729.22265625,32451.0625,32301.22265625,28365.22265625,26469.22265625,25407.607421875,22965.607421875
051201060804,051201060805,Little Indian Creek,59.02,IN,20680.689453125,19356.716796875,18090.716796875,19338.689453125,29186,29982,29587.08203125,29587.08203125,29587.08203125,29587.08203125,28937.08203125
051201060805,051201060904,Town of Thornhope-Indian Creek,51,IN,15714.4873046875,16161.998046875,15851.998046875,15052.4873046875,12660.8232421875,12502.8232421875,12332.8232421875,12332.8232421875,13122.8232421875,12964.8232421875,12624.8232421875
051201060902,051201060903,Mud Creek,41.46,IN,14866.5341796875,13182.5390625,13661.2509765625,14177.2509765625,18393.87890625,17909.87890625,18857.87890625,18383.87890625,18657.87890625,18225.87890625,16403.87890625
051201060903,051201060904,Budd Fisher Ditch-Tippecanoe River,63.99,IN,23216.94921875,21552.94921875,19605.34375,15400.4775390625,16437.81640625,12669.8720703125,10215.7109375,10057.7109375,9741.7109375,9583.7109375,6861.71044921875
051201060904,051201061201,Stout Ditch-Tippecanoe River,67.75,IN,20890.654296875,18628.654296875,18624.66015625,16720.654296875,18370.654296875,17882.701171875,17882.701171875,15983.8876953125,16025.8876953125,16651.888671875,16007.8876953125
051201061004,051201061007,Lincoln Ditch-Big Monon Ditch,41.96,IN,15885.8115234375,15405.8115234375,14603.8115234375,13313.30078125,13179.30078125,11921.30078125,11921.30078125,11399.30078125,12237.30078125,12231.30078125,12231.30078125
051202011309,051202011310,East Fork White Lick Creek,74.26,IN,12,12,12,12,12,12,12,12,12,12,12
051202011310,051202011503,Monical Branch-White Lick Creek,78.26,IN,0,0,632,1264,1264,1264,790,790,790,790,790
051201061008,051201061208,Big Monon Creek-Big Monon Ditch,47.15,IN,13475.8173828125,13317.8173828125,11440.9794921875,10320,11140,11170,11170,11006,10374,9390,9284
051201061103,051201061104,McKillip Ditch,41.06,IN,4788,2868,3178,1762,1744,1762,1762,1836.1104736328125,1830.1104736328125,1356.1104736328125,1356.1104736328125
051201061201,051201061202,Weltzin Ditch-Tippecanoe River,77.14,IN,46722.30078125,52857.0546875,57069.0546875,58428.62109375,80900.625,80991.2109375,82015.2109375,78768.0078125,80980.0078125,80032.0078125,78458.0078125
051201061202,051201061208,Harp Ditch-Tippecanoe River,45.36,IN,23267.74609375,22926.625,21817.462890625,20111.662109375,18062.33203125,17132.33203125,17454.33203125,17612.33203125,15060.3310546875,15060.3310546875,14204.3310546875
071200010504,071200010506,Eagle Creek,98.28,IN,26577.583984375,26354.583984375,24440.583984375,22342.583984375,20468.583984375,31586.583984375,35220.5859375,33054.5859375,32954.5859375,31450,30496
051202011701,051202011702,Little Indian Creek,44.25,IN,868,868,868,9964,14236,14394,14394,14388,14388,14488,14488
051202011402,051202011407,Goose Creek-White River,71.86,IN,237.61936950683594,859.619384765625,853.619384765625,859.619384765625,4103.619140625,4735.619140625,3994,14297.619140625,14297.619140625,14297.619140625,14097.619140625
051202011702,051202011703,Burkhart Creek-White River,87.78,IN,0,0,0,0,2090,2090,2090,2090,2090,2090,2266
051202011703,051202011704,Fall Creek-White River,85.98,IN,1264,632,1042.5216064453125,5800.521484375,5800.521484375,5806.521484375,5832.654296875,5832.654296875,5832.654296875,5832.654296875,5586.654296875
071200010506,071200010806,Cavanaugh Ditch-Yellow River,19.83,IN,2913.945556640625,2913.945556640625,2913.945556640625,2913.945556640625,2913.945556640625,2913.945556640625,3279.4873046875,2489.4873046875,2489.4873046875,1541.4874267578125,1541.4874267578125
051202020101,051202020102,North Fork Beanblossom Creek,81.27,IN,0,0,0,0,0,0,0,0,0,0,0
051201061205,051201061208,Hoagland Bay-Hoagland Ditch,63.86,IN,11446.4189453125,10638,11604,10024,9872,9872,9708,8953.2265625,8637.2265625,6957.22705078125,6957.22705078125
051202011403,051202011407,Crooked Creek,41.21,IN,3264.174072265625,4868.173828125,4552.173828125,4722.173828125,4722.173828125,6499.78759765625,6481.78759765625,6323.78759765625,6165.78759765625,6141.78759765625,6141.78759765625
051402010204,051402010205,Bull Creek-Ohio River,88.99,"IN,KY",0,0,0,0,0,0,0,0,0,0,0
051402010205,051402010703,Indian Creek-Ohio River,105.47,"IN,KY",3156,3156,3472,1886,550,538,538,538,538,0,0
051402010805,051402011202,City of Rockport-Ohio River,35.74,"IN,KY",176,176,176,176,0,0,0,0,158,158,158
051201061304,051201061309,Lake Freeman-Tippecanoe River,77.94,IN,4760,5368,5082,5392,4136,4136,4136,4136,4136,4136,3902
051201061305,051201061309,Big Creek,40.54,IN,3582.42138671875,22078.421875,20374.46875,21024.421875,27970.421875,27970.421875,27970.421875,27970.421875,27970.421875,27970.421875,27970.421875
051202011404,051202011405,South Prong Stotts Creek,87.3,IN,5192.0302734375,4408.0302734375,8337.2626953125,8173.26318359375,8829.2626953125,8987.2626953125,7535.26318359375,6573.1787109375,5739.23291015625,4597.23291015625,4197.13916015625
051202011405,051202011407,Stotts Creek,68.27,IN,3867.825927734375,4341.826171875,5562.68701171875,5550.68701171875,6018.68701171875,6191.0732421875,6173.0732421875,6167.0732421875,6167.0732421875,6179.0732421875,4983.0732421875
051202020102,051202020103,Bear Creek-Beanblossom Creek,55.36,IN,0,158,158,158,158,158,158,158,158,0,0
051201061208,051201061304,Lake Shafer-Tippecanoe River,71.32,IN,14752,14794,15803.5068359375,14408,13636.5107421875,13623.6552734375,13623.6552734375,13623.6552734375,12809.6552734375,12803.6552734375,12645.6552734375
051201061206,051201061208,Keans Creek,52.15,IN,18352,17562,16230.3662109375,15466,33183.38671875,36352.6875,41589.078125,41589.078125,41267.078125,39189.078125,39189.078125
051201061207,051201061208,Headwaters Honey Creek,107.89,IN,17500,14492,15282,14808,14650,14492,14492,12754,11278,10956,9692
051201061301,051201061304,Pike Creek-Tippecanoe River,76.91,IN,10851.068359375,11495.068359375,13081.068359375,12419.068359375,11596,11638,13505.6083984375,13505.6083984375,13747.6083984375,13529.6083984375,14161.6083984375
051201061302,051201061303,Bell Ditch-Big Creek,68.49,IN,1628,1628,1312,1312,1312,1312,1312,1312,1312,1470,1470
051201100503,051201100609,Panther Creek-Sugar Mill Creek,56.47,IN,826,1248,1606,1448,5310,1844,1844,1844,1844,1844,2634
071200010701,071200010703,Jain Ditch,74.83,IN,44531.03515625,43751.03515625,45415.03515625,42293.03515625,66004.4921875,67533.84375,68995.84375,74993.84375,72639.84375,63266.08203125,65557.140625
071200010702,071200010703,Amy Kelly Ditch-Robbins Ditch,78.95,IN,64536.5234375,64220.5234375,63262.5234375,58590.5234375,61880.06640625,52099.7109375,48969.7109375,48811.7109375,48179.7109375,45893.7109375,43844.59765625
051201061306,051201061309,Spring Creek,56.14,IN,3438.04736328125,3280.04736328125,3306.6767578125,2958.04736328125,3280.04736328125,3280.04736328125,3280.04736328125,3280.04736328125,3280.04736328125,3280.04736328125,3280.04736328125
051201061307,051201061308,Myers Ditch-Moot Creek,53.61,IN,6048,5258,5938,5610,5610,5610,5610,4516,5622,5774,5774
051202011502,051202011503,Patten Lake-Lambs Creek,84.16,IN,24,24,492,498,4448,4448,4448,4448,4424,3950,4010
051202011406,051202011407,East Fork Clear Creek-Clear Creek,59.42,IN,1124,164,2142.08642578125,1984.08642578125,2142.08642578125,2148.08642578125,2148.08642578125,2142.08642578125,321.9060363769531,321.9060363769531,164
051202011407,051202011503,Sinking Creek-White River,69.82,IN,790,796,1837.819580078125,1843.819580078125,1053.819580078125,1843.819580078125,1843.819580078125,1837.819580078125,972,802,0
051202011501,051202011503,Sycamore Creek,48.5,IN,0,0,0,0,0,0,0,0,0,0,0
051201100603,051201100606,Offield Creek,49.81,IN,14882.947265625,15740.341796875,18261.970703125,17839.970703125,16733.970703125,15706.4091796875,27696.41015625,27696.41015625,27684.41015625,27183.66796875,26934.2734375
051202011503,051202011702,Highland Creek-White River,80.47,IN,2060,0,0,0,0,0,0,1264,1264,1264,1264
051202011601,051202011602,Barnes Creek-Indian Creek,99.32,IN,4836,4550,4386,4550,4550,4658,4258,4652,3862,2422,2028
051201100605,051201100606,Indian Creek,65.57,IN,15556.0556640625,16710,17506,16686,16686,37870,18062,19010,18020,17704,17704
051202011602,051202011603,Oliver Creek-Indian Creek,70.41,IN,322,422,670,518,834,1776,1770,1776,1776,822,744
051202011603,051202011702,Sand Creek-Indian Creek,72.59,IN,60,60,102,60,60,60,60,60,60,60,114
051202050503,051202050602,Thompson Ditch-Lewis Creek,78.63,IN,1014,972,996,996,972,972,972,972,164,164,164
051202020103,051202020104,Lake Lemon-Beanblossom Creek,47.66,IN,0,0,0,0,0,0,0,0,0,0,0
051201100601,051201100602,Headwaters Black Creek,46.51,IN,15908.52734375,14074.52734375,16996.52734375,17944.52734375,18570.52734375,20010.52734375,27636.52734375,25534.52734375,25534.52734375,25370.52734375,24732.52734375
051201100602,051201100604,Liberty Chapel-Black Creek,43.93,IN,14140.25390625,14279.12109375,16456.25390625,15877.908203125,16453.857421875,16295.857421875,16453.857421875,15663.857421875,15493.857421875,15381.857421875,15053.857421875
051402020602,051402020605,Diamond Island-Ohio River,121.74,"IN,KY",24307.73828125,22760.6171875,22450.6171875,22760.6171875,19879.16796875,17188.015625,17188.015625,17188.015625,17188.015625,17176.015625,17212.015625
051201061308,051201061309,Moots Creek,81.04,IN,9920.5693359375,9604.5693359375,9432.75390625,7866.5693359375,9604.5693359375,15292.5693359375,14952.5693359375,14952.5693359375,14852.5693359375,14530.5693359375,14528
051202050601,051202050602,Town of Geneva-Flatrock River,43.34,IN,3974,4448,3974,3974,3974,3974,2710,2710,2218,2218,2218
051202050602,051202050606,Sidney Branch-Flatrock River,43.27,IN,5302,5782,5340,5170,5170,5006,4034,4034,4034,3548,3548
051202020104,051202020105,Honey Creek-Beanblossom Creek,56.98,IN,0,0,0,0,0,0,0,0,0,0,0
051202020105,051202020106,Buck Creek-Beanblossom Creek,85.62,IN,158,182,182,182,182,182,182,182,24,24,12
051201100604,051201100606,Mill Creek-Sugar Creek,96.18,IN,20310.0703125,22110.0703125,22195.984375,21684.78515625,20974.041015625,46104.3203125,64990.3203125,64630.3203125,64156.3203125,64141.05859375,64925.05859375
051201100606,051201100607,Corner Creek-Sugar Creek,90.17,IN,14688.08203125,13734.228515625,14992.228515625,15150.228515625,16892.228515625,14854.146484375,16984.1953125,16668.1953125,16510.1953125,16766.1953125,19356.046875
051201070103,051201070106,Round Prairie Ditch-Turkey Creek,59.68,IN,9076,9258,8894,9246,9234,8760,7290,6652,5176,4854,4696
051201070102,051201070106,North Creek-Mud Creek,80.75,IN,10676,12924,13318,12924,12812,8148,7888,7242,5018,5018,4836
051202050603,051202050606,Big Slough,42.81,IN,2631.77392578125,2631.77392578125,2649.77392578125,2631.77392578125,2631.77392578125,2631.77392578125,2151.77392578125,2631.77392578125,2279.77392578125,2115.77392578125,2115.77392578125
051201020201,051201020202,Twomile Ditch-Salamonie River,66.59,IN,12566,9212,8854,9012,11024.599609375,11211.1240234375,10513.1240234375,10525.1240234375,10367.1240234375,10367.1240234375,9553.1240234375
040500011804,040500011805,Hire Ditch-Solomon Creek,57.45,IN,6117.45166015625,5944.53662109375,6120.53662109375,5786.53662109375,8630.5361328125,5628.53662109375,5628.53662109375,5586.53662109375,5246.53662109375,5246.53662109375,4356.53662109375
040500011805,040500011904,Whetten Ditch-Elkhart River,73.72,IN,5118.39306640625,6212.39306640625,4790.39306640625,4608.39306640625,4982,5032.177734375,5032.177734375,5032.177734375,5032.177734375,4874.177734375,4874.177734375
040500011901,040500011902,Hoover Ditch-Rock Run Creek,55.34,IN,1865.5657958984375,1865.5657958984375,2187.56591796875,1865.5657958984375,2023.5657958984375,2023.5657958984375,2023.5657958984375,2023.5657958984375,1865.5657958984375,1865.5657958984375,1695.5657958984375
040500011902,040500011904,Horn Ditch-Rock Run Creek,57.28,IN,4928.43408203125,5450.43408203125,5256.43408203125,4940.43408203125,4840.43408203125,4846.43408203125,5636.43408203125,5478.43408203125,5314.43408203125,5314.43408203125,4524.43408203125
040500011903,040500011904,Headwaters Yellow Creek,85.62,IN,558,658,658,658,2086,722,552,552,394,370,170
040500011904,040500012202,Goshen Dam Pond-Elkhart River,94.14,IN,316,604,604,604,1536,1536,1536,1536,1536,1248,1248
040500012103,040500012104,Township Ditch-Baugo Creek,42.24,IN,316,158,0,0,0,158,158,158,158,158,158
040500012104,040500012203,Rogers Ditch-Baugo Creek,50.57,IN,480,638,638,480,486,316,0,0,0,23.257400512695313,41.518646240234375
040500012202,040500012203,City of Elkhart-Saint Joseph River,51.65,IN,0,0,0,0,0,0,0,0,0,0,0
051201020203,051201020301,Stoney Creek-Salamonie River,50.15,IN,6780.85888671875,6944.85888671875,4562.85888671875,4070.858642578125,3884,4070.858642578125,4070.858642578125,4070.858642578125,4070.858642578125,3274.858642578125,4064.858642578125
051201020301,051201020303,Scuffle Creek-Salamonie River,62.6,IN,15219.1416015625,14587.1416015625,9617.1416015625,9345.1416015625,7838,8653.1416015625,8399.1416015625,7677.14111328125,7155.14111328125,6597.14111328125,5741.14111328125
