huc12,tohuc,name,areasqkm,states,sum,area_sqkm
071200020103,071200020303,Jungles Ditch-Oliver Ditch,78.5,IN,23875.99609375,59.689990234375
071200010704,071200010705,Bailey Ditch-Kankakee River,50.81,IN,13941.19140625,34.852978515625
071200010705,071200010806,Laramore Ditch-Kankakee River,34.81,IN,7786.89306640625,19.467232666015626
051202060601,051202060602,Ball Richard Ditch-East Fork White River,48.27,IN,7938.51806640625,19.846295166015626
051202060602,051202060603,Wayman Ditch-East Fork White River,84.36,IN,12658.9287109375,31.64732177734375
051202060603,051202080104,Stuckwish Ditch-East Fork White River,44.6,IN,10143.005859375,25.3575146484375
051201111511,051201111512,Rogers Ditch,48.52,IN,15999.5810546875,39.99895263671875
051201111512,051201111603,Tanyard Branch-Busseron Creek,80.53,IN,22875.4765625,57.18869140625
051201111601,051201111602,Turtle Creek Lake-Turtle Creek,73.3,IN,14892.1025390625,37.23025634765625
051201070403,051201070405,Kitty Run-Wildcat Creek,51.72,IN,8981.6728515625,22.45418212890625
051201070404,051201070405,Honey Creek,59.23,IN,17570.951171875,43.9273779296875
071200020205,071200020206,Carpenter Creek,79.41,IN,26731.408203125,66.8285205078125
071200010801,071200010802,Sheldon Arm Hunsley Ditch,50.91,IN,14659.650390625,36.6491259765625
071200010803,071200010805,Eckert Ditch-Kuehn Ditch,54.88,IN,18059.029296875,45.1475732421875
051202070102,051202070104,Marble Creek-Big Creek,50.1,IN,426.0039978027344,1.0650099945068359
071200020206,071200020402,Bice Ditch-Slough Creek,50.62,IN,14845.818359375,37.1145458984375
071200010804,071200010805,Richman Ditch-Pitner Ditch,56.98,IN,18240.666015625,45.6016650390625
071200010805,071200010807,Bessler Ditch-Pitner Ditch,43.62,IN,15048.7666015625,37.62191650390625
071200020301,071200020303,Headwaters Iroquois River,67.04,IN,20008.611328125,50.0215283203125
051201080504,051201080507,Flint Run-Flint Creek,56.56,IN,18020.595703125,45.0514892578125
051201080505,051201080506,Otterbein Ditch-Little Pine Creek,53.36,IN,17813.685546875,44.5342138671875
051201080606,051201080608,Opossum Run,56.34,IN,13938.0029296875,34.84500732421875
051202010604,051202010605,Buck Creek-Cicero Creek,48.26,IN,15882.609375,39.7065234375
051202010403,051202010404,Star Creek-Mud Creek,55.97,IN,16366.966796875,40.9174169921875
051201050503,051201050507,Little Deer Creek,52.04,IN,17346.34765625,43.365869140625
051202010806,051202010808,Foster Branch,40.93,IN,12005.1845703125,30.01296142578125
051201080802,051201080803,Jordan Creek,45.72,IN,14065.49609375,35.163740234375
051202010801,051202010803,Honey Creek-Fall Creek,43.92,IN,12857.892578125,32.1447314453125
051201080702,051201080704,Turkey Run,47.71,IN,16030.6015625,40.07650390625
051201080704,051201080708,Harrison Lake-Coal Creek,52.15,IN,14829.8173828125,37.07454345703125
051202010802,051202010804,Sly Fork,45.93,IN,10692.115234375,26.7302880859375
051201030202,051201030203,Bear Creek,41.48,IN,14041.330078125,35.1033251953125
071200010401,071200010405,Breckenridge Ditch,56.9,IN,11078.8046875,27.69701171875
051202081204,051202081205,Carters Creek-Lost River,65.95,IN,15394.0166015625,38.48504150390625
040500010807,040500010809,Wegner Ditch-Fawn River,79.75,"IN,MI",17050.76953125,42.626923828125
051202081509,051202021001,Mud Creek-East Fork White River,54.13,IN,12184.1181640625,30.46029541015625
051201080901,051201080903,Graham Creek,64.11,IN,18183.4375,45.45859375
051201081301,051201081302,South Fork Little Raccoon Creek,74.54,IN,21710.625,54.2765625
051201050401,051201050402,Copper Creek-Deer Creek,45.15,IN,15954.689453125,39.8867236328125
051401010702,051401010703,Big Run-Muddy Fork,52.35,IN,1535.93701171875,3.839842529296875
051201030102,051201030103,Gray Branch-Mississinewa River,82.23,"IN,OH",26713.302734375,66.7832568359375
051202090404,051202090406,Calmut Run-Patoka River,48.01,IN,5433.5888671875,13.58397216796875
041000040405,041000040408,Blue Creek,54.61,IN,16867.15234375,42.167880859375
051201050505,051201050506,Headwaters Bachelor Run,47.25,IN,16497.62109375,41.244052734375
051201050506,051201050507,Kuns Ditch-Bachelor Run,46.11,IN,15198.0166015625,37.99504150390625
041000040406,041000040408,Martz Creek,70.11,IN,21517.224609375,53.7930615234375
051201080902,051201080903,Prairie Creek,64.08,IN,18207.505859375,45.5187646484375
051201081104,051201081603,Town of Newport-Little Vermilion River,50.21,IN,8475.8125,21.18953125
051201080608,051201080803,Mallory Branch-Wabash River,46.46,IN,9933.7373046875,24.83434326171875
051201020101,051201020103,McLaughlin Ditch-Salamonie River,69.15,IN,21457.146484375,53.6428662109375
041000040504,041000040602,Bulhman Ditch-Saint Marys River,61.05,IN,16974.74609375,42.436865234375
051201020102,051201020103,Little Salamonie River,58.16,IN,14674.3037109375,36.68575927734375
041000040601,041000040604,Houk Ditch,44.65,IN,10546.14453125,26.365361328125
051201100103,051201100105,Mud Creek,68.07,IN,22638.25,56.595625
051201081207,051201081208,Byrd Branch-Big Raccoon Creek,48.17,IN,8840.361328125,22.1009033203125
051401010201,051401010205,Vestal Branch-Indian Kentuck Creek,44.5,IN,7049.9296875,17.62482421875
051201050405,051201050507,Russell Ditch-Deer Creek,59.5,IN,19955.8515625,49.88962890625
051201081401,051201081402,Rocky Fork Creek,58.07,IN,7483.93994140625,18.709849853515625
051201081604,051201081605,Buck Creek-Little Raccoon Creek,53.85,IN,9716.0615234375,24.29015380859375
051202030511,051202030512,Doe Creek,60.41,IN,5110.19189453125,12.775479736328125
051202030509,051202030510,Vermillion Branch-Mill Creek,47.22,IN,9508.447265625,23.7711181640625
051202030601,051202030602,Little Birch Creek-Birch Creek,73.21,IN,9961.55078125,24.903876953125
041000030504,041000030505,Buck Creek,47.09,IN,9514.0361328125,23.78509033203125
041000071203,041000071205,Bohnke Ditch-Hoffman Creek,59.47,IN,20025.47265625,50.063681640625
051201081501,051201081502,Cat Creek-Leatherwood Creek,42.55,IN,10120.259765625,25.3006494140625
051202090104,051202090106,Dumpling Branch-Patoka River,47.56,IN,67.59169006347656,0.1689792251586914
051202010305,051202010306,York Prairie Creek-White River,67.41,IN,8277.701171875,20.6942529296875
051202010310,051202010701,Town of Perkinsville-White River,57.8,IN,9688.43359375,24.221083984375
040500012201,040500012203,Cebas Creek,94.75,"IN,MI",12671.916015625,31.6797900390625
051202010402,051202010404,Stem Run-Pipe Creek,41.22,IN,13654.9951171875,34.13748779296875
051201080506,051201080507,Armstrong Creek-Little Pine Creek,81.47,IN,22997.2734375,57.49318359375
051201080507,051201080510,Flint Creek-Wabash River,61.74,IN,14139.6904296875,35.34922607421875
051202081504,051202081506,Sugar Creek-East Fork White River,62.55,IN,10152.5751953125,25.38143798828125
040500012003,040500012004,Puterbaugh Creek,43.5,"IN,MI",6191.751953125,15.4793798828125
040500012004,040500012202,Sheep Creek-Saint Joseph River,85.95,"IN,MI",8973.435546875,22.4335888671875
051202090202,051202090406,Richland Creek-Flat Creek,80.26,IN,7642.28466796875,19.105711669921874
051202090105,051202090106,Lick Fork-Patoka Lake,71.19,IN,2822.481201171875,7.056203002929688
051202090201,051202090202,Hall Creek,94.99,IN,10791.3330078125,26.97833251953125
051202090302,051202090303,Bruner Creek,71.92,IN,16201.1533203125,40.50288330078125
051202090303,051202090406,Indian Creek-Hunley Creek,68.53,IN,10190.3818359375,25.47595458984375
051202090401,051202090402,Cane Creek-Dillon Creek,54.33,IN,2639.239501953125,6.5980987548828125
041000040502,041000040504,Weber Ditch-Saint Marys River,46.19,IN,13530.31640625,33.825791015625
051202010110,051202010111,Truitt Ditch-White River,47.68,IN,8905.783203125,22.2644580078125
051202030510,051202030512,Sand Branch-Mill Creek,82.75,IN,18124.09375,45.310234375
051201080706,051201080707,Town of Hillsboro-East Fork Coal Creek,62.8,IN,18059.03125,45.147578125
051201080601,051201080602,Headwaters Big Shawnee Creek,96.32,IN,33667.578125,84.1689453125
051201080508,051201080509,Headwaters Kickapoo Creek,61.78,IN,19017.880859375,47.5447021484375
051201080510,051201080603,Turkey Run-Wabash River,79.25,IN,14765.0947265625,36.91273681640625
040500012208,040500012210,Dutch Corners-Saint Joseph River,44.56,"IN,MI",1927.9337158203125,4.819834289550781
040500012209,040500012210,Brandywine Creek,73.75,"IN,MI",8839.1640625,22.09791015625
041000030301,041000030304,Nettle Creek,94.22,"IN,MI,OH",17211.833984375,43.0295849609375
041000030305,041000030306,Bear Creek,63.25,"IN,OH",16586.974609375,41.4674365234375
041000030405,041000030406,Town of Alvarado-Fish Creek,41.57,"IN,OH",4786.67431640625,11.966685791015625
041000030406,041000030503,Cornell Ditch-Fish Creek,63.95,"IN,OH",14446.580078125,36.1164501953125
041000030502,041000030503,Big Run,78.14,"IN,OH",19880.158203125,49.7003955078125
051202030801,051202030802,Headwaters Splunge Creek,48.68,IN,12365.2099609375,30.91302490234375
051202010405,051202010406,Lilly Creek-Pipe Creek,82.49,IN,24904.416015625,62.2610400390625
051201080603,051201080604,Fall Branch-Wabash River,60.05,IN,12465.1865234375,31.16296630859375
051202010406,051202010407,Swanfelt Ditch-Pipe Creek,45.6,IN,14294.857421875,35.7371435546875
051201030204,051201030206,Bush Creek,52.07,IN,16003.4970703125,40.00874267578125
051202030802,051202030803,Splunge Creek,70.96,IN,21303.451171875,53.2586279296875
041000040302,041000040303,Black Creek,76.43,"IN,OH",26481.673828125,66.2041845703125
051201080602,051201080603,Little Shawnee Creek-Big Shawnee Creek,70.38,IN,22368.333984375,55.9208349609375
041000030505,041000030506,Willow Run-Saint Joseph River,42.57,"IN,OH",10928.869140625,27.3221728515625
041000030506,041000030802,Hoodelmier Ditch-Saint Joseph River,70.57,"IN,OH",14007.3017578125,35.01825439453125
041000030802,041000030803,Metcalf Ditch-Saint Joseph River,87,IN,15994.7412109375,39.98685302734375
041000040304,041000040305,Duck Creek,41.14,"IN,OH",13827.66796875,34.569169921875
041000040305,041000040408,Town of Willshire-Saint Marys River,34.68,"IN,OH",10712.4228515625,26.78105712890625
041000040401,041000040408,Twentyseven Mile Creek,74.29,"IN,OH",23411.59375,58.528984375
041000040407,041000040408,Borum Run,37.1,IN,12052.74609375,30.131865234375
041000040408,041000040502,City of Decatur-Saint Marys River,79.83,IN,19900.1328125,49.75033203125
041000050201,041000050202,Zuber Cutoff,95.38,"IN,OH",34792.58984375,86.981474609375
051202030602,051202030803,Prairie Creek-Birch Creek,111,IN,26072.90625,65.182265625
051202030701,051202030702,Van Buren Creek-Croys Creek,48.24,IN,8081.5029296875,20.20375732421875
051202010306,051202010308,Shoemaker Ditch-White River,56.34,IN,13218.0244140625,33.04506103515625
051202010307,051202010310,Moon Branch-Killbuck Creek,57.57,IN,11639.3447265625,29.09836181640625
051201030201,051201030203,Days Creek,44.3,IN,14222.3828125,35.55595703125
051201030105,051201030203,Mud Creek-Mississinewa River,90.74,IN,28277.021484375,70.6925537109375
051202010502,051202010503,Little Duck Creek-Big Duck Creek,52.33,IN,14222.3994140625,35.55599853515625
051202010503,051202010505,Polywog Creek-Duck Creek,58.34,IN,20712.755859375,51.7818896484375
051202080903,051202080904,Spring Creek-Indian Creek,87.12,IN,1026.036865234375,2.5650921630859376
051202030702,051202030704,Billy Creek-Croys Creek,53.81,IN,7980.82666015625,19.952066650390623
051202030704,051202030706,Slate Run-Eel River,87.34,IN,14280.8828125,35.70220703125
051201081605,051201081607,Town of Montezuma-Wabash River,42.03,IN,7717.775390625,19.2944384765625
051202030705,051202030706,Sulphur Creek-Sixmile Creek,70.5,IN,6316.19677734375,15.790491943359376
051202010309,051202010310,Elm Run-Indian Creek,48.67,IN,15922.7626953125,39.80690673828125
051202010308,051202010310,Turkey Creek-White River,47.73,IN,6456.83740234375,16.142093505859375
041000050202,041000050205,North Chaney Ditch-Maumee River,47.73,"IN,OH",12669.3857421875,31.67346435546875
041000071002,041000071003,Upper Blue Creek,66.08,"IN,OH",23455.85546875,58.639638671875
041000050203,041000050205,Marie DeLarme Creek,126.89,"IN,OH",36586.91015625,91.467275390625
041000050204,041000050205,Gordon Creek,114.25,"IN,OH",28670.755859375,71.6768896484375
041000071201,041000071204,Headwaters Flatrock Creek,63.54,"IN,OH",21956.36328125,54.890908203125
041000071202,041000071203,Headwaters Hoffman Creek,60.25,IN,19444.306640625,48.6107666015625
051201030203,051201030206,Fetid Creek-Mississinewa River,69.7,IN,20422.17578125,51.055439453125
051201081606,051201081607,Norton Creek,66.58,IN,15549.244140625,38.8731103515625
051201010102,051201010103,Stoney Creek-Wabash River,153.22,"IN,OH",44714.58984375,111.786474609375
051202060201,051202060204,Headwaters Little Sand Creek,44.06,IN,12316.421875,30.7910546875
051202010605,051202010606,Tobin Ditch-Cicero Creek,88.11,IN,28953.29296875,72.383232421875
050800030808,050800030809,Howard Creek-Dry Fork Whitewater River,110.44,"IN,OH",15248.609375,38.1215234375
050800030809,050800030810,Lee Creek-Dry Fork Whitewater River,58.72,"IN,OH",2482.523193359375,6.206307983398437
051201010103,051201010501,Toti Creek-Wabash River,87.41,"IN,OH",27684.228515625,69.2105712890625
051201030205,051201030206,Redkey Run-Halfway Creek,64.88,IN,19312.318359375,48.2807958984375
051202081001,051202081003,Headwaters Leatherwood Creek,82.2,IN,5155.57958984375,12.888948974609375
051202080904,051202080906,Silverville Branch-Indian Creek,51.14,IN,314.0596008300781,0.7851490020751953
051202080905,051202080906,Sulphur Creek,79.53,IN,869.07073974609375,2.172676849365234
051202080906,051202081404,Opossum Creek-Indian Creek,71.58,IN,2953.6796875,7.38419921875
051202081002,051202081005,Sheeks Lake-East Fork White River,44.17,IN,1755.330322265625,4.388325805664063
051202081003,051202081005,Leatherwood Creek,26.95,IN,583.55828857421875,1.458895721435547
051201080705,051201080706,Headwaters East Fork Coal Creek,47.85,IN,14813.7880859375,37.03447021484375
051202010404,051202010405,Polecat Creek-Pipe Creek,65.54,IN,18356.583984375,45.8914599609375
051202081503,051202081504,Slate Creek,48.55,IN,7983.5185546875,19.95879638671875
051201020108,051201020201,Glenn Miller Ditch-Salamonie River,58.49,IN,19061.501953125,47.6537548828125
051202081006,051202081404,Henshaw Bend-East Fork White River,65.67,IN,4205.6689453125,10.51417236328125
051202081005,051202081006,Crooked Creek-East Fork White River,64.09,IN,4143.0888671875,10.35772216796875
051202030706,051202030803,Hog Creek-Eel River,58.78,IN,13193.7548828125,32.98438720703125
051202010407,051202010701,Shell Cemetary-Pipe Creek,58.46,IN,19625.267578125,49.0631689453125
051201030301,051201030302,Little Lick Creek-Big Lick Creek,120.29,IN,32208.916015625,80.5222900390625
051201090701,051201090704,Upper Jordan Creek,70.73,IN,26248.578125,65.6214453125
051201090702,051201090704,Little Creek,40.51,IN,15390.4814453125,38.47620361328125
051202010606,051202010610,Weasel Creek-Cicero Creek,55.46,IN,16715.80859375,41.789521484375
051202081101,051202081103,Turkey Creek-Boggs Creek,61.61,IN,19,0.0475
051202081102,051202081103,West Boggs Lake,57.08,IN,5599.05517578125,13.997637939453124
051202081103,051202081404,Seed Tick Creek-Boggs Creek,112.27,IN,4799.11083984375,11.997777099609374
051201030302,051201030404,Townsand Lucas Ditch-Big Lick Creek,77.25,IN,19881.8984375,49.70474609375
051201080405,051201080406,Brumm Ditch-Big Pine Creek,44.67,IN,16111.2685546875,40.27817138671875
051201080406,051201080408,Darby Ditch-Big Pine Creek,47.61,IN,16594.126953125,41.4853173828125
051202081201,CLOSED BASIN,Stampers Creek,82.64,IN,14034.8271484375,35.08706787109375
051202081203,051202081204,South Fork Lost River,48.52,IN,13436.1640625,33.59041015625
051202010504,051202010505,Bear Creek,44.65,IN,15785.0927734375,39.46273193359375
051202030806,051202030807,West Fork Lick Creek,48.72,IN,3639.0322265625,9.09758056640625
051202030803,051202030805,Watkins Creek-Eel River,50.26,IN,12903.3173828125,32.25829345703125
051202030805,051202030809,Lafferty Ditch-Eel River,74.45,IN,22250.89453125,55.627236328125
051202030807,051202030810,Hauser Creek-Lick Creek,51.73,IN,4445.6865234375,11.11421630859375
051202030808,051202030809,Lagoon Creek,61.91,IN,12853.7861328125,32.13446533203125
051202010505,051202010701,Lamberson Ditch-Duck Creek,71.05,IN,23689.185546875,59.2229638671875
051202010601,051202010602,Prairie Creek,61.27,IN,20981,52.4525
051202040104,051202040106,Jakes Branch-Duck Creek,70.85,IN,19227.65234375,48.069130859375
051201080407,051201080408,Brown Ditch,47.99,IN,16200.287109375,40.5007177734375
051401040107,051401041001,Big Run-Ohio River,36.74,"IN,KY",1435.2525634765625,3.5881314086914062
051401041002,051401041004,French Creek-Ohio River,102.34,"IN,KY",1968.8162841796875,4.9220407104492185
051401041403,051401041405,Watson Run-Ohio River,95.86,"IN,KY",3936.3740234375,9.84093505859375
051402010703,051402010805,South Yellow Creek Fork-Ohio River,171.86,"IN,KY",17137.228515625,42.8430712890625
051402011204,051402020401,Kolb Ditch-Ohio River,35.86,"IN,KY",2289.68701171875,5.724217529296875
051202030809,051202030810,Pond Creek-Eel River,77.24,IN,17026.79296875,42.566982421875
051202040103,051202040106,Elliott Run-Big Blue River,45.39,IN,4590.84716796875,11.477117919921875
051202010804,051202010808,Prairie Creek-Fall Creek,102.83,IN,18750.318359375,46.8757958984375
051202011102,051202011105,Mounts Run,41.24,IN,12204.130859375,30.5103271484375
051202030811,051202020211,Lemon Creek-Eel River,45.91,IN,7586.076171875,18.9651904296875
051201050501,051201050503,Henry Gilbert Ditch-Little Deer Creek,89.01,IN,30335.09765625,75.837744140625
051201080409,051201080410,Pine Village-Big Pine Creek,71.49,IN,17097.484375,42.7437109375
051201080410,051201080510,Hog Back Hill-Big Pine Creek,95.87,IN,19745.041015625,49.3626025390625
051202050501,051202050503,Headwaters Lewis Creek,75.32,IN,24565.060546875,61.4126513671875
051201080501,051201080502,Indian Creek,76.81,IN,14518.8974609375,36.29724365234375
050902030204,050902030802,Garrison Creek-Ohio River,66.2,"IN,KY,OH",446.7727355957031,1.1169318389892577
040400010206,040400010208,South Branch Galien River,48.92,"IN,MI",5984.6767578125,14.96169189453125
040500010701,040500010702,Headwaters Prairie River,76.05,"IN,MI",16794.244140625,41.9856103515625
040500010801,040500010803,Snow Lake,106.09,"IN,MI",9671.125,24.1778125
051202040101,051202040103,Moonshine Run-Little Blue river,48.56,IN,13209.2890625,33.02322265625
051202010203,051202010204,No Name Creek-Bell Creek,69.66,IN,21122.888671875,52.8072216796875
051202040105,051202040106,Knightstown Spring-Buck Creek,50.94,IN,14075.5107421875,35.18877685546875
051202040106,051202040108,Westwood Run-Big Blue River,65.29,IN,11877.9306640625,29.69482666015625
051201080503,051201080507,Lost Creek-Wabash River,68.2,IN,16132.50390625,40.331259765625
051201080502,051201080503,Jordan Creek-Wabash River,40.51,IN,5101.32666015625,12.753316650390625
040500010805,040500010806,Himebaugh Drain-Fawn River,96.31,"IN,MI",21498.64453125,53.746611328125
040500010806,040500010807,Clear Lake-Fawn River,106.67,"IN,MI",24978.60546875,62.446513671875
040500011107,040500011304,Stag Lake-Pigeon River,92.33,"IN,MI",15861.3935546875,39.65348388671875
040500011303,040500011305,Trout Creek,81.08,"IN,MI",11255.2861328125,28.13821533203125
040500011304,040500011305,Black Creek-Saint Joseph River,93.54,"IN,MI",21795.96484375,54.489912109375
051202081301,051202081302,Headwaters Lick Creek,48.95,IN,1209.8870849609375,3.0247177124023437
051202081302,051202081303,Log Creek-Lick Creek,64.45,IN,2186.8505859375,5.46712646484375
051202040201,051202040203,Headwaters Little Blue River,44.89,IN,14850.251953125,37.1256298828125
051202040107,051202040108,Montgomery Creek,63.05,IN,18649.74609375,46.624365234375
051202040108,051202040804,Goose Creek-Big Blue River,103.71,IN,26803.94140625,67.009853515625
051201110403,051201110406,Little Creek-North Branch Otter Creek,43.18,IN,6097.80419921875,15.244510498046875
051202010201,051202010204,Little Buck Creek-Buck Creek,61.88,IN,12626.7001953125,31.56675048828125
040500011305,040500012001,York Township Ditch-Saint Joseph River,40.88,"IN,MI",4020.446044921875,10.051115112304688
040500011403,040500012004,Christiana Lake-Christiana Creek,75.22,"IN,MI",12554.3251953125,31.38581298828125
051202081303,051202081305,Scott Hollow-Lick Creek,56.17,IN,1636.3726806640625,4.090931701660156
051202040204,051202040205,Manilla Branch-Little Blue River,42.92,IN,13025.0185546875,32.56254638671875
051202081306,051202081307,Sams Creek-Lost River,49.21,IN,617.1768798828125,1.5429421997070312
051202081304,051202081305,French Lick Creek,88.81,IN,1030.132568359375,2.5753314208984377
051202040205,051202040805,Town of Rays Crossing-Little Blue River,57.23,IN,15033.5625,37.58390625
051202081305,051202081306,Sulphur Creek-Lost River,84.47,IN,2361.575439453125,5.903938598632813
051202081307,051202081308,Big Creek-Lost River,55.81,IN,1890.115478515625,4.725288696289063
051202081308,051202081502,Grassy Creek-Lost River,80.49,IN,5421.3251953125,13.55331298828125
051202081402,051202081403,South Fork Beaver Creek,85.42,IN,10.98833179473877,0.027470829486846923
051202040203,051202040204,Gilson Creek-Little Blue River,83.8,IN,27409.59375,68.523984375
051202040202,051202040204,Beaver Meadow Creek,42.47,IN,14740.115234375,36.8502880859375
051202010202,051202010203,Bethel Brook-Bell Creek,45.93,IN,13998.4453125,34.99611328125
051202010204,051202010305,Macedonia Creek-Buck Creek,81.84,IN,16060.20703125,40.150517578125
040500012001,040500012004,Washington Tap Ditch-Saint Joseph River,42.23,"IN,MI",9214.005859375,23.0350146484375
051201050202,051201050203,Little Rock Creek,55.6,IN,20631.587890625,51.5789697265625
051201050203,051201050205,Widow Creek-Rock Creek,56.1,IN,19975.9140625,49.93978515625
051202081403,051202081404,Beaver Creek,50.04,IN,1239.566162109375,3.0989154052734373
051202081404,051202081406,Beech Creek-East Fork White River,55.05,IN,4009.72607421875,10.024315185546875
051202081405,051202081406,Haw Creek,52.33,IN,10172.1669921875,25.43041748046875
051202010302,051202010303,Jakes Creek,47.06,IN,7724.1240234375,19.31031005859375
051202081506,051202081508,Birch Creek-East Fork White River,56.61,IN,14938.0771484375,37.34519287109375
051201050601,051201050603,Little Sugar Creek-Sugar Creek,74.24,IN,24289.41796875,60.723544921875
051202010303,051202010307,Thurston Ditch-Killbuck Creek,62.65,IN,16748.92578125,41.872314453125
051202010304,051202010307,Little Killbuck Creek,60.6,IN,17505.271484375,43.7631787109375
051202010301,051202010303,Mud Creek-Killbuck Creek,40.49,IN,11351.9619140625,28.37990478515625
051201100107,051201100108,Spring Creek-Sugar Creek,68.48,IN,19116.357421875,47.7908935546875
051202081406,051202081407,Friends Creek-East Fork White River,57.87,IN,8754.4560546875,21.88614013671875
051201080604,051201080607,Rock Creek-Wabash River,60.02,IN,11816.66015625,29.541650390625
051202081407,051202081502,Plaster Creek-East Fork White River,45.55,IN,4380.50146484375,10.951253662109375
051201060702,051201060704,Reed Olmstead Ditch-Mill Creek,43,IN,14844.99609375,37.112490234375
051201100203,051201100204,Lye Creek Drain,44.15,IN,16169.2490234375,40.42312255859375
051202081508,051202081509,Bear Creek-East Fork White River,84.41,IN,19312.896484375,48.2822412109375
051202081505,051202081506,Dogwood Lake-Mud Creek,43.42,IN,3595.83740234375,8.989593505859375
051202081507,051202081508,Aikman Creek,78.82,IN,16516.193359375,41.2904833984375
051202081502,051202081504,Hoffman Run-East Fork White River,58.13,IN,7755.55029296875,19.388875732421877
051201081202,051201081206,Town of New Ross-Big Raccoon Creek,49.18,IN,15658.1845703125,39.14546142578125
051201080605,051201080607,Redwood Creek,81,IN,23471.3671875,58.67841796875
051202090101,051202090102,Fudge Creek-Patoka River,72.89,IN,685.5963134765625,1.7139907836914063
051202090603,051202090604,Mill Creek-Patoka River,76.46,IN,1364.7332763671875,3.4118331909179687
051201100501,051201100502,Headwaters Sugar Mill Creek,90.07,IN,27335.662109375,68.3391552734375
051201050104,051201050206,Grants Run-Wabash River,86.73,IN,14708.8974609375,36.77224365234375
051201050201,051201050203,Toney Ditch-Rock Creek,41.14,IN,14037.1171875,35.09279296875
051201100502,051201100503,Buffalo Creek-Sugar Mill Creek,50.64,IN,12226.5380859375,30.56634521484375
051201050301,051201050302,Headwaters Rattlesnake Creek,43.34,IN,14804.6875,37.01171875
051201050504,051201050507,Paint Creek,49.14,IN,17290.234375,43.2255859375
051401040804,051401040805,Whiskey Run,52.49,IN,474.3958740234375,1.1859896850585938
051401040805,051401040901,City of Fredricksburg-Blue River,97.64,IN,6038.93505859375,15.097337646484375
051401040904,051401040905,Dry Run,56.84,IN,481.8041076660156,1.2045102691650391
051401040905,051401041004,Hickman Branch-Blue River,68.56,IN,1891.643798828125,4.729109497070312
051401041102,051401041105,Otter Creek,48.94,IN,126.91873931884766,0.3172968482971191
051401041103,051401041105,Bogard Creek,57.32,IN,474.10040283203125,1.1852510070800781
051401041105,051401041107,City of Grantsburg-Little Blue River,73.78,IN,402.846923828125,1.0071173095703125
051401041107,051401041403,Mill Creek-Little Blue River,58.41,IN,206.4971466064453,0.5162428665161133
051401041201,051401041203,Sprinkle Creek-Oil Creek,78.96,IN,718.961669921875,1.7974041748046874
051401041203,051401041403,Bald Knob Creek-Oil Creek,65.26,IN,1121.7398681640625,2.804349670410156
051401041404,051401041405,Poison Creek,58.63,IN,243.2312774658203,0.6080781936645507
051402010102,051402010103,Little Deer Creek,49.3,IN,146.08743286132813,0.3652185821533203
051202090604,051202090605,Sugar Creek-Patoka River,81.56,IN,2199.290771484375,5.498226928710937
051202090605,051202090802,Flat Creek-Patoka River,40.85,IN,4054.943359375,10.1373583984375
051401010601,051401010602,Camp Creek,50.86,IN,8165.02685546875,20.412567138671875
051401010703,051401010805,Elk Run-Muddy Fork,60.36,IN,3006.922607421875,7.517306518554688
051402010905,051402010908,Buckhorn Creek-Little Pigeon Creek,58.29,IN,4846.98828125,12.117470703125
051402010908,051402011003,Wires Ditch-Little Pigeon Creek,123.79,IN,20436.212890625,51.0905322265625
051402011002,051402011003,Otter Creek,45.15,IN,8163.3271484375,20.40831787109375
051402011003,051402011004,Sweezer Ditch-Little Pigeon Creek,53.47,IN,13028.4384765625,32.57109619140625
051402011005,051402011006,Baker Creek,83.58,IN,24602.2421875,61.50560546875
051402011006,051402011203,Red Bush-Little Pigeon Creek,49.33,IN,7579.54052734375,18.948851318359374
051402011102,051402011103,Hines Ditch-Cypress Creek,59.2,IN,7795.728515625,19.4893212890625
051402011103,051402011203,Summer Pecka Ditch-Cypress Creek,36.96,IN,2332.839599609375,5.8320989990234375
051402020106,051402020107,Snake Run-Pigeon Creek,58.52,IN,17419.330078125,43.5483251953125
041000071204,041000071205,Brown Ditch-Flatrock Creek,63.14,"IN,OH",21454.4375,53.63609375
051201081204,051201081206,Cornstalk Creek,52.42,IN,17091.0625,42.72765625
041000071205,041000071206,Wildcat Creek-Flatrock Creek,144.46,"IN,OH",49770.59375,124.426484375
051201081205,051201081206,North Ramp Creek,85.66,IN,20539.982421875,51.3499560546875
050800011002,050800011004,Kraut Creek,58.38,"IN,OH",16984.06640625,42.460166015625
050800020601,050800020603,Headwaters Four Mile Creek,99.24,"IN,OH",29711.111328125,74.2777783203125
050800020602,050800020603,Little Four Mile Creek,79.38,"IN,OH",26047.27734375,65.118193359375
050800020603,050800020604,East Fork Four Mile Creek-Four Mile Creek,42.63,"IN,OH",12275.6650390625,30.68916259765625
051201050403,051201050404, Matthew Anaker Ditch-South fork Deer Creek,52.06,IN,17394.318359375,43.4857958984375
051201050404,051201050405,Manson Kingery Ditch-South Fork deer Creek,50.96,IN,13388.9208984375,33.47230224609375
051401010802,051401010805,Headwaters Silver Creek,64.08,IN,2471.370849609375,6.178427124023438
051201081206,051201081207,Little Racoon Creek-Big Raccoon Creek,119.97,IN,31519.1328125,78.79783203125
051401010805,051401010806,Pleasant Run-Silver Creek,90.39,IN,5250.98681640625,13.127467041015626
051401010803,051401010805,Blue Lick Creek,40.94,IN,1791.7353515625,4.47933837890625
